213,477,142,295,89,37,638,831,950,1023,1071,1132,1161,1202,1235,1249,1254,1248,1232,1201,1172,1095,1023,975,916,1023,997,1800,588,0,
234,442,109,124,249,22,639,831,945,1023,1086,1137,1175,1197,1234,1253,1249,1244,1235,1202,1169,1103,1023,983,914,1023,995,1829,491,0,
214,459,143,281,56,20,831,830,943,1221,1072,1135,1169,1202,1234,1254,1251,1253,1231,1203,1162,1103,1048,980,913,1023,999,1816,534,0,
252,405,88,76,59,39,657,827,942,1023,1072,1139,1176,1200,1228,1257,1248,1251,1231,1204,1169,1101,1244,981,919,1048,1001,1826,511,0,
196,392,89,94,57,23,645,831,947,1023,1068,1134,1167,1198,1431,1253,1252,1258,1231,1201,1171,1101,1023,975,914,1023,1000,1826,534,0,
0,460,180,296,39,42,639,831,1143,1023,1279,1135,1169,1200,1230,1248,1253,1253,1237,1201,1168,1100,1050,976,913,1023,1001,1847,671,0,
0,404,143,111,59,38,639,831,948,1023,1087,1121,1169,1196,1230,1443,1258,1247,1236,1202,1165,1101,1049,981,916,1053,994,1810,565,0,
0,407,106,91,53,58,635,824,941,1023,1085,1116,1173,1195,1237,1252,1258,1250,1240,1205,1175,1101,1052,984,910,1200,999,1844,551,0,
236,375,125,126,76,24,639,829,948,1023,1069,1135,1163,1201,1232,1251,1255,1250,1235,1197,1162,1279,1050,963,909,1052,981,1961,511,0,
159,376,141,110,285,41,639,1023,944,1023,1069,1135,1172,1201,1238,1248,1254,1255,1238,1200,1169,1103,1053,982,914,1023,1000,1827,475,0,
342,411,91,142,57,21,639,829,946,1023,1087,1135,1171,1201,1237,1249,1253,1252,1227,1202,1371,1105,1023,996,911,1233,1180,1823,676,0,
147,408,108,94,280,41,637,830,949,1023,1087,1131,1169,1204,1237,1247,1250,1249,1234,1197,1163,1104,1245,980,911,1023,997,1825,511,0,
179,446,93,75,41,37,657,1023,943,1023,1069,1138,1165,1196,1234,1436,1252,1256,1237,1203,1166,1097,1049,977,911,1023,1002,1826,473,0,
237,425,74,77,40,23,639,831,947,1023,1086,1121,1167,1200,1232,1250,1253,1255,1237,1208,1357,1096,1023,983,913,1023,982,1809,573,0,
180,437,110,306,57,24,654,1023,951,1023,1086,1134,1167,1201,1236,1253,1432,1244,1237,1206,1171,1098,1051,980,917,1023,992,1826,419,0,
236,442,125,109,37,39,858,830,949,1023,1231,1137,1168,1201,1234,1251,1253,1256,1422,1200,1171,1103,1050,981,911,1023,999,1807,511,0,
179,461,74,40,76,23,639,828,944,1023,1087,1139,1167,1206,1229,1251,1245,1251,1234,1202,1167,1102,1023,975,914,1193,977,1832,548,0,
147,496,180,37,23,21,637,829,1159,1023,1066,1121,1162,1203,1237,1251,1249,1251,1233,1205,1167,1121,1048,975,1078,1200,995,1813,607,0,
143,482,126,94,8,43,635,825,1151,1221,1068,1273,1168,1200,1234,1250,1249,1249,1439,1196,1170,1119,1048,1165,916,1023,998,2009,583,0,
0,491,177,58,11,231,645,829,1151,1023,1068,1123,1167,1205,1233,1429,1250,1259,1238,1206,1350,1105,1023,981,908,1053,998,1797,710,172,
